"OrderID","CityID"
"19082","41081"
"19159","72149"
"19352","40257"
"19490","72760"
"20723","75692"
"21402","54571"
"21672","70644"
"21740","42181"
"21839","45331"
"22435","70700"
"22481","49915"
"22602","51350"
"22841","59457"
"23892","61264"
"23971","39204"
"24031","58467"
"24431","52871"
"24385","57097"
"24316","69540"
"25442","69191"
"25639","48147"
"25878","50420"
"25845","40600"
"26147","46564"
"26462","69386"
"27952","52871"
"27991","50129"
"28507","38343"
"29234","68640"
"29544","72425"
"29640","40944"
"29988","49990"
"29996","41896"
"30260","58407"
"30297","58830"
"31242","66127"
"31675","79066"
"31517","44724"
"32099","61111"
"33224","50845"
"34015","87288"
"34325","76101"
"34341","61486"
"35508","48988"
"36001","68504"
"36020","46657"
"36661","40550"
"36697","50297"
"37017","44439"
"37204","50290"
"37623","69146"
"37917","64929"
"38199","90570"
"39746","49016"
"40109","51929"
"40602","90580"
"40806","57753"
"40837","77088"
"41526","62508"
"41877","50290"
"42165","72743"
"43167","52715"
"44666","78550"
"44887","69146"
"44989","66109"
"46197","86437"
"46680","44986"
"46935","83547"
"47384","87969"
"47714","76097"
"47775","49062"
"48578","41500"
"49057","65311"
"49540","83640"
"49838","90858"
"49842","55710"
"50330","41238"
"50583","65187"
"50552","47673"
"50827","87354"
"51097","70400"
"51864","52715"
"52384","80752"
"52406","75938"
"53338","89596"
"53716","84488"
"53886","61717"
"55158","79962"
"55267","61486"
"55180","62442"
"55336","63386"
"55536","87826"
"55746","89450"
"55895","77866"
"55995","76069"
"56094","76097"
"56422","70923"
"56645","79477"
"56848","87543"
"57037","43990"
"57206","40704"
"58015","87889"
"58314","88148"
"58501","41398"
"58830","85883"
"58875","76129"
"59671","62396"
"59542","59913"
"60050","67032"
"61529","91271"
"700","57592"
"785","59321"
"1263","71564"
"1359","61044"
"1997","45887"
"2026","60328"
"2424","50845"
"2612","56993"
"3093","40339"
"3157","53682"
"3222","67391"
"3405","57278"
"3508","73446"
"4356","70700"
"4515","39192"
"4756","43161"
"5668","72743"
"5891","41500"
"6015","44986"
"6920","56738"
"6935","40659"
"7090","73446"
"8037","56738"
"8158","41500"
"8673","45331"
"8845","53304"
"9268","50094"
"9148","39346"
"9464","49655"
"10187","60388"
"10470","75266"
"11151","66579"
"11662","49036"
"12186","59350"
"12224","57058"
"12778","61044"
"12828","41497"
"12941","44316"
"12999","49990"
"13824","57097"
"15177","48147"
"15690","40879"
"15932","38209"
"16734","55710"
"18422","57097"
"18468","46186"
"18557","40225"
"19267","75450"
"20031","57087"
"20370","55140"
"20581","44986"
"20536","38288"
"21372","54121"
"21840","45331"
"22714","53792"
"22983","67391"
"23247","64693"
"23402","66094"
"23609","39257"
"24637","52309"
"25049","65312"
"26745","52042"
"26765","75266"
"27449","46034"
"27779","57369"
"28308","70871"
"28283","39257"
"29260","68939"
"29645","50394"
"29679","45502"
"30102","48641"
"30326","45949"
"30627","45725"
"31138","72561"
"31850","89325"
"32319","55710"
"32775","84488"
"32962","66241"
"32879","86437"
"34369","72782"
"34680","49568"
"36758","90821"
"37501","85693"
"37677","56156"
"37911","44781"
"38099","83121"
"38227","79066"
"38964","63191"
"39236","76970"
"39874","37955"
"40067","52553"
"40504","77866"
"40687","66241"
"41669","45084"
"41869","72450"
"41994","53050"
"42396","88053"
"42562","42713"
"42594","44986"
"42735","85854"
"42630","52156"
"43190","40257"
"43685","50297"
"44698","40273"
"44903","81238"
"45399","79797"
"45744","41238"
"45785","69884"
"45881","69191"
"46110","39562"
"46139","81238"
"46182","84249"
"46239","77321"
"46368","41144"
"46588","90111"
"46679","38005"
"47130","77321"
"47579","86429"
"47677","78724"
"47889","82656"
"47952","90580"
"48079","62396"
"48093","44986"
"48801","77088"
"49447","87261"
"49701","42455"
"49876","63386"
"50382","51780"
"50225","56047"
"50813","79440"
"51057","87402"
"52389","92524"
"52461","86001"
"52667","38005"
"52900","87889"
"53160","56140"
"53475","78610"
"53747","49062"
"54299","62396"
"55642","87826"
"56224","87419"
"56267","64635"
"56777","61143"
"57275","66127"
"57371","38209"
"57567","50290"
"57931","61793"
"57995","76069"
"58678","56047"
"58711","82656"
"59708","65311"
"59711","74843"
"60519","88060"
"60551","65272"
"60735","61111"
"60958","82104"
"61132","41238"
"61214","74843"
"61580","52743"
"673","40600"
"1045","48449"
"1592","66109"
"1727","63191"
"2451","53792"
"2681","46034"
"2801","42362"
"4367","66109"
"4414","56140"
"4527","48778"
"4693","48589"
"5458","72561"
"6726","45600"
"6646","72450"
"7067","61143"
"7196","42181"
"7331","38135"
"8832","48482"
"8909","68640"
"8989","47188"
"9206","73983"
"9176","41749"
"9353","54755"
"9580","59569"
"9654","73983"
"9857","42713"
"9974","54069"
"10123","72610"
"10554","41699"
"10982","38209"
"11686","53385"
"12027","56868"
"11961","57087"
"12212","51652"
"12341","74480"
"13350","45600"
"13582","42607"
"14622","61361"
"14764","40861"
"14961","63764"
"15142","48641"
"15231","59778"
"15554","46950"
"16153","49163"
"16564","59893"
"16618","66241"
"17253","59416"
"17725","48449"
"18488","38209"
"18995","49016"
"19232","60388"
"20471","46997"
"21162","63735"
"21588","46950"
"21955","42607"
"22341","75467"
"22512","50656"
"23042","54587"
"23089","46997"
"23316","67032"
"23267","52630"
"23608","39257"
"25440","69191"
"26070","63951"
"26270","44039"
"26174","54957"
"26183","57369"
"26855","56954"
"28801","49736"
"28820","71859"
"29741","43133"
"29625","51006"
"30432","53109"
"30464","68855"
"30787","41398"
"31092","72803"
"31122","41358"
"31826","38209"
"32351","53050"
"32609","44986"
"32744","84011"
"33391","71855"
"33404","92132"
"33935","63191"
"33905","53016"
"33710","44710"
"34715","44724"
"35323","76101"
"35940","39371"
"36678","67578"
"36793","88162"
"38825","67032"
"39282","86437"
"39912","40704"
"40191","72743"
"40475","70234"
"40766","83092"
"40853","70400"
"41057","65312"
"41285","38209"
"41875","77088"
"41922","83121"
"42093","42607"
"42440","43292"
"42537","81837"
"42807","82801"
"43070","90111"
"44923","80089"
"44996","71029"
"45048","65187"
"45952","61111"
"46519","66579"
"46547","90614"
"46661","64693"
"46916","46564"
"47890","66011"
"48076","93341"
"48086","89634"
"48392","92188"
"48625","59913"
"49286","81598"
"50619","89718"
"51152","52630"
"51941","38209"
"52015","88060"
"52388","92524"
"52617","85957"
"52818","70923"
"53273","68640"
"53704","46952"
"54470","91372"
"54258","40659"
"54982","77321"
"55096","61083"
"55689","77866"
"56310","84735"
"56317","66109"
"56595","87366"
"56703","71855"
"57370","38209"
"57855","56244"
"58340","83640"
"58447","84775"
"58937","84488"
"59104","42583"
"59216","38744"
"59243","91271"
"59770","42583"
"60116","51780"
"60393","81839"
"60442","52743"
"60978","73351"
"60933","39337"
"61505","79477"
"1104","69686"
"1107","45429"
"1108","43292"
"1244","48331"
"1633","69540"
"2370","44370"
"2800","42362"
"2807","55146"
"2892","61793"
"3075","38744"
"3349","45092"
"3914","57327"
"4071","51350"
"4239","47644"
"4403","38288"
"4583","49176"
"4860","56995"
"5048","72594"
"5513","49915"
"5647","59768"
"5757","47459"
"5978","66094"
"6472","57278"
"6986","67032"
"7089","73446"
"7460","50767"
"8515","72782"
"8542","41749"
"8858","50290"
"8969","49163"
"9507","45429"
"9453","66646"
"9637","53016"
"9862","59037"
"10059","53792"
"10243","44986"
"11041","66395"
"11298","52553"
"11767","45887"
"12038","70871"
"12829","41497"
"12869","61191"
"13063","49967"
"13124","65311"
"13241","38135"
"13301","75692"
"13677","39898"
"15862","59081"
"16905","45725"
"16897","39192"
"17056","43990"
"17254","59416"
"18977","56541"
"19392","68640"
"20572","40944"
"20877","45502"
"20982","57592"
"21384","65763"
"22692","70923"
"23333","75467"
"23513","56993"
"23967","73446"
"23977","61239"
"24941","49915"
"25331","62442"
"25343","68939"
"26599","50767"
"26743","39337"
"26818","39957"
"26881","52657"
"27084","50452"
"27608","53792"
"27655","48988"
"28132","42646"
"28617","44701"
"28623","72294"
"28695","54069"
"29703","38135"
"29827","65245"
"29953","46034"
"32042","72561"
"32448","47673"
"32672","81837"
"32557","52715"
"33550","91452"
"33756","80662"
"33837","82656"
"34101","83842"
"34436","49413"
"35078","64966"
"35263","90821"
"35958","41628"
"36026","64360"
"36784","38005"
"37201","60328"
"37293","72803"
"37400","87826"
"37506","40257"
"37529","79547"
"38108","53016"
"38310","66241"
"38450","61191"
"38406","65272"
"38894","62396"
"38987","61361"
"39371","44781"
"40634","78724"
"41131","87969"
"41215","73446"
"41303","81238"
"41663","72450"
"42328","72450"
"42894","66109"
"42906","69994"
"43690","61111"
"44578","67578"
"44588","90570"
"45257","54571"
"47082","79808"
"47950","44370"
"48246","70923"
"48305","72760"
"48359","72610"
"48706","69146"
"49419","50305"
"49659","91372"
"49873","44710"
"50404","79807"
"50672","81726"
"51464","83884"
"51311","56239"
"51557","54121"
"51886","81400"
"52787","89325"
"52868","66395"
"52972","73351"
"53007","91452"
"53422","66395"
"53753","83884"
"53825","76097"
"54195","87114"
"54573","52715"
"54899","73351"
"55763","41238"
"55988","46950"
"56126","81941"
"57021","52630"
"57608","51875"
"57638","61793"
"57714","57489"
"60203","87114"
"60520","81012"
"60736","61111"
"60758","79407"
"60807","37955"
"61253","40257"
"61540","60388"
"147","57097"
"290","46564"
"622","40704"
"763","40659"
"805","61793"
"1482","70400"
"1554","64015"
"1973","60388"
"2115","39957"
"2719","59569"
"3118","66395"
"3511","62396"
"3577","57493"
"3665","38744"
"4055","54121"
"4132","72760"
"4424","49915"
"4714","41699"
"4931","46950"
"5050","72594"
"5392","56541"
"5548","56156"
"5872","52630"
"6829","59779"
"7112","70871"
"7251","39257"
"7449","40944"
"8388","65272"
"9183","49531"
"10744","71859"
"11400","49696"
"11419","39777"
"11518","48331"
"12168","56047"
"12225","57058"
"13061","54587"
"14007","63191"
"14661","59037"
"14535","50784"
"15585","44710"
"15528","75467"
"15695","59776"
"15984","41896"
"16202","55341"
"16367","54121"
"16471","72610"
"16967","50555"
"17108","48482"
"17005","47479"
"18241","39667"
"18498","68728"
"19382","53682"
"19780","40778"
"19966","45092"
"20853","41144"
"20996","47459"
"21175","38343"
"21349","61264"
"21363","48641"
"21561","70282"
"22495","64635"
"22749","63386"
"22972","53573"
"23061","59383"
"23455","46583"
"23869","67557"
"23949","67557"
"24566","59430"
"25194","61264"
"25660","40659"
"25704","40959"
"25796","64693"
"25885","56156"
"26492","46564"
"26601","73736"
"26648","74472"
"27120","45331"
"27225","51929"
"27312","40778"
"28100","74843"
"28253","40273"
"28548","48449"
"28872","49036"
"29066","61239"
"29872","42646"
"29991","72808"
"29921","69884"
"30074","72561"
"30718","59893"
"31354","78550"
"31410","87602"
"31902","42583"
"32070","64929"
"32574","65312"
"32734","44701"
"32919","76101"
"32922","53109"
"33212","53304"
"34100","83842"
"34124","80089"
"34645","72743"
"34829","41081"
"34929","43990"
"35005","91770"
"35736","90614"
"35747","69994"
"35867","52871"
"36652","66395"
"36783","38005"
"37439","79805"
"37674","56156"
"37748","66241"
"37913","65312"
"37942","92526"
"38438","72610"
"38670","41699"
"39280","86437"
"40948","38005"
"41775","75467"
"42486","53091"
"42648","64853"
"42939","44724"
"43343","51652"
"43534","54571"
"43603","88868"
"43883","49036"
"43996","89325"
"44192","71783"
"44438","87889"
"44636","47005"
"45251","57834"
"45216","38318"
"45650","71783"
"45725","41466"
"45736","79477"
"45958","64360"
"46401","61361"
"46811","81941"
"46948","38318"
"46899","57834"
"47039","76803"
"47438","53091"
"47472","85957"
"47509","83121"
"47604","76101"
"47620","87261"
"47716","86437"
"47730","54069"
"47784","52630"
"48123","51796"
"48325","72594"
"49972","89325"
"50363","46997"
"50337","88148"
"50789","80752"
"51193","67832"
"52628","64693"
"53615","62442"
"53549","66094"
"53741","54571"
"54369","84327"
"55155","79962"
"55331","82792"
"56311","53088"
"57214","62508"
"57360","84327"
"57899","86429"
"57926","53091"
"58141","38005"
"59227","38135"
"60297","92526"
"60909","87899"
"523","49016"
"589","51780"
"1627","48409"
"1770","52309"
"1883","54755"
"2491","47016"
"3302","67855"
"3596","47459"
"4582","49176"
"5283","44316"
"5854","67391"
"5892","41500"
"6579","56721"
"7531","48778"
"7904","75467"
"7919","53016"
"8057","51929"
"9432","44863"
"9609","40837"
"10132","39346"
"10200","41398"
"10317","53912"
"10986","52862"
"11255","70923"
"11364","64635"
"11632","53109"
"12011","62500"
"12069","74470"
"12165","64015"
"12239","56738"
"12257","57278"
"12890","47424"
"12917","50290"
"14635","39204"
"14524","60328"
"14742","67402"
"15304","43131"
"15307","44701"
"15753","56047"
"15949","57327"
"15962","41358"
"16069","66241"
"16136","40273"
"16561","59893"
"16638","52630"
"16759","40608"
"17437","49967"
"17481","40339"
"17754","53304"
"18785","52862"
"20678","43133"
"21652","50420"
"21725","67589"
"21823","70871"
"21841","45331"
"22090","38744"
"22981","52702"
"23082","59368"
"23294","45523"
"23474","65187"
"24124","46950"
"24199","68728"
"24544","66109"
"25040","75450"
"25742","62442"
"25971","64015"
"25794","64693"
"26078","43292"
"26755","49925"
"27085","52637"
"27900","44781"
"28293","41500"
"28269","44986"
"28866","57493"
"29113","55146"
"29154","49497"
"29490","37955"
"29979","68855"
"30863","74028"
"30917","58530"
"31134","46186"
"31175","80752"
"31426","85112"
"31670","83884"
"31916","64280"
"32620","73353"
"32701","47626"
"33084","37965"
"33191","88082"
"33294","48147"
"33540","87969"
"34393","56239"
"34613","87419"
"34770","78972"
"34870","48988"
"34894","88148"
"35155","69191"
"35138","82656"
"35341","57753"
"35659","83304"
"35959","41628"
"36915","78972"
"36920","80662"
"37257","81941"
"37668","49062"
"39590","39346"
"39937","61717"
"40319","51796"
"41033","61191"
"41045","87543"
"41102","86243"
"41198","66395"
"41499","69994"
"41837","67174"
"42675","78445"
"42796","88100"
"43055","44439"
"43444","62442"
"43600","47016"
"43826","52743"
"43776","91271"
"44778","61044"
"45088","81902"
"45175","84011"
"45213","61361"
"45348","41497"
"45434","82801"
"45773","85883"
"46253","88082"
"46209","52657"
"46517","66579"
"46423","92524"
"46567","88189"
"46592","41466"
"46806","57592"
"46914","46564"
"47581","86429"
"48361","75450"
"48526","40659"
"48872","44710"
"48874","81798"
"49085","91330"
"50563","80769"
"51405","80310"
"52215","90580"
"52370","84775"
"52471","60388"
"52569","52553"
"52720","40550"
"53614","62442"
"53434","64280"
"53988","84735"
"54390","40550"
"54529","80752"
"54637","49036"
"55138","77321"
"55588","53050"
"55916","91271"
"56187","87366"
"56206","41699"
"56709","69994"
"57134","82104"
"57502","88100"
"57524","44701"
"57807","44710"
"57838","86057"
"57918","89325"
"57957","61191"
"58687","83631"
"59512","89325"
"59523","66127"
"59540","88053"
"60643","51652"
"61042","80769"
"61629","69884"
"139","70600"
"157","57592"
"485","39667"
"690","62396"
"1889","66241"
"1899","72561"
"2067","38005"
"2541","75450"
"2547","44701"
"2736","40550"
"2922","69994"
"2970","54571"
"3303","67855"
"3393","66241"
"3576","57493"
"3798","41628"
"3909","64360"
"3937","59778"
"5450","53385"
"5463","69191"
"6701","51350"
"6796","45429"
"6809","61486"
"6898","53573"
"7097","42713"
"7385","62954"
"8865","62500"
"9168","55710"
"9350","58610"
"10214","62396"
"10538","50767"
"10672","51999"
"11168","40225"
"12041","47459"
"12235","39777"
"13221","53792"
"13289","41358"
"13375","39562"
"13396","47005"
"13729","52630"
"13775","44039"
"14405","52715"
"14900","40861"
"15467","58467"
"16723","73736"
"16839","46583"
"16992","42455"
"17063","64015"
"17265","52261"
"17309","61486"
"17614","74447"
"17916","46952"
"18686","64853"
"20052","49222"
"20068","62500"
"20302","62442"
"20355","66579"
"20388","61044"
"20655","50420"
"20608","52637"
"20909","65312"
"21376","66395"
"22196","69686"
"22899","43133"
"22968","49016"
"24081","75450"
"24173","40659"
"24498","48147"
"24692","54571"
"24807","50452"
"25006","68948"
"25288","61361"
"25520","66773"
"25939","56631"
"26516","46657"
"26783","69884"
"26695","39371"
"28015","39337"
"28531","47479"
"28603","50555"
"30267","48589"
"30106","71029"
"30546","58190"
"30609","72149"
"30858","57278"
"30793","45600"
"30898","71859"
"32012","63044"
"32167","52637"
"32436","60328"
"32677","83092"
"33400","82656"
"33494","83092"
"33586","40659"
"33707","72450"
"34103","83842"
"34114","64360"
"34309","66094"
"34424","78038"
"34475","84327"
"34486","56156"
"34636","90821"
"34817","62396"
"35097","81598"
"35865","52871"
"36038","80752"
"37026","46952"
"37040","92554"
"37468","44039"
"37681","84011"
"38174","89634"
"38759","60480"
"38774","53091"
"39063","85957"
"39122","83476"
"39487","79066"
"39687","53109"
"39918","38005"
"39876","37955"
"40204","52657"
"40224","63386"
"40954","51929"
"41275","51796"
"41451","81384"
"41933","67032"
"42250","42607"
"42901","72803"
"43127","85883"
"43341","93361"
"44038","61264"
"44103","52871"
"44175","72808"
"44242","86380"
"44988","66109"
"45350","46564"
"45759","85463"
"45788","73351"
"46222","47459"
"46287","81384"
"46445","78610"
"47001","77321"
"46913","46564"
"47061","79066"
"47302","37955"
"47823","49016"
"47939","63227"
"48005","81238"
"48293","53088"
"48527","40659"
"49133","49531"
"50305","87366"
"50477","42646"
"51017","52553"
"51447","46583"
"51822","44724"
"51896","42455"
"52586","61486"
"53126","92554"
"53970","60388"
"53978","53050"
"54051","54755"
"54238","72782"
"54653","55710"
"54833","61264"
"55387","67174"
"56742","76069"
"57410","48988"
"57445","89450"
"58676","56047"
"58808","80902"
"59201","82686"
"59939","44710"
"59968","89594"
"60235","50290"
"60538","54725"
"60919","79922"
"60942","71029"
"61289","65187"
"61564","83832"
"171","39257"
"226","70871"
"306","58830"
"308","48409"
"323","69386"
"330","51328"
"334","48988"
"341","49925"
"355","47459"
"356","47459"
"372","54571"
"383","73301"
"384","73301"
"393","74053"
"398","74472"
"401","74472"
"416","40837"
"432","42362"
"434","53050"
"461","59893"
"462","52862"
"464","52862"
"465","52862"
"468","67402"
"469","67402"
"483","39667"
"490","58467"
"515","63764"
"517","63044"
"524","75450"
"525","65763"
"531","72803"
"541","65272"
"548","44724"
"565","64853"
"572","54587"
"574","54587"
"591","53109"
"594","55710"
"599","48519"
"607","43830"
"616","52715"
"619","46025"
"625","40704"
"680","60328"
"761","47626"
"769","49915"
"770","49915"
"779","72276"
"1113","48482"
"1137","71029"
"1145","63951"
"1148","37965"
"1150","37965"
"1154","70871"
"1190","68640"
"1206","59416"
"1216","51006"
"1218","51006"
"1262","74447"
"1285","75692"
"1286","75692"
"1297","59622"
"1298","59622"
"1299","72594"
"1323","70700"
"1331","63386"
"1349","47626"
"1358","61044"
"1363","74028"
"1382","39562"
"1386","68855"
"1390","68855"
"1392","47479"
"1419","54587"
"1420","49222"
"1427","61336"
"1432","74480"
"1439","52862"
"1455","67402"
"1456","67402"
"1463","38135"
"1472","70700"
"1479","70400"
"1481","70400"
"1491","41699"
"1494","41699"
"1496","59416"
"1516","67832"
"1528","50480"
"1530","50480"
"1550","74480"
"1555","64015"
"1559","58830"
"1562","41398"
"1574","69146"
"1584","61793"
"1585","61793"
"1601","73983"
"1602","73983"
"1604","73983"
"1621","74594"
"1628","61793"
"1630","61793"
"1635","69540"
"1652","72610"
"1653","72610"
"1661","61486"
"1693","47626"
"1700","41466"
"1708","50767"
"1726","63191"
"1731","69191"
"1732","69191"
"1743","41081"
"1746","61239"
"1747","61239"
"1761","72743"
"1763","72743"
"1766","72450"
"1767","72450"
"1771","52309"
"1773","46950"
"1790","64723"
"1793","64723"
"1834","39192"
"1848","50305"
"1854","57327"
"1864","43292"
"1866","43292"
"1874","54069"
"1875","54069"
"1881","54755"
"1887","39337"
"1891","66241"
"1900","72561"
"1919","67589"
"1920","67589"
"1932","72561"
"1949","53682"
"1969","60388"
"1974","41081"
"1976","41081"
"1998","73281"
"1999","73281"
"2006","39240"
"2011","56156"
"2027","60328"
"2030","52156"
"2034","59383"
"2036","59383"
"2052","51780"
"2057","56778"
"2070","53912"
"2071","53912"
"2073","51929"
"2081","56140"
"2083","56140"
"2088","70697"
"2089","70697"
"2090","70697"
"2100","48331"
"2133","74494"
"2136","71859"
"2152","69191"
"2171","51006"
"2172","51006"
"2173","51006"
"2179","65187"
"2181","65187"
"2189","51573"
"2193","59430"
"2221","49176"
"2266","52637"
"2607","74510"
"2610","56993"
"2613","56993"
"2617","48147"
"2618","48147"
"2625","49293"
"2647","72610"
"2649","66395"
"2660","61361"
"2678","46034"
"2687","50129"
"2690","72450"
"2691","72450"
"2692","72450"
"2695","71783"
"2697","71783"
"2698","43131"
"2699","43131"
"2705","51875"
"2708","73281"
"3196","50767"
"3204","38288"
"3252","50784"
"3264","65187"
"3271","41081"
"3272","41081"
"3273","41081"
"3279","48988"
"3281","48988"
"3299","57141"
"3308","67578"
"3309","67578"
"3319","48147"
"3325","58076"
"3327","52630"
"3350","45092"
"3355","45084"
"3356","45084"
"3400","61111"
"3439","38744"
"3440","38744"
"3441","38744"
"3442","38744"
"3445","64015"
"3446","64015"
"3449","66094"
"3478","50452"
"3539","56894"
"3581","68855"
"3586","45371"
"3589","38343"
"3590","38343"
"3591","38343"
"3593","49163"
"3597","47459"
"3611","74447"
"3626","41398"
"3631","72610"
"3642","38043"
"3661","56868"
"3664","38744"
"3700","62396"
"3705","56993"
"3770","53792"
"3771","53792"
"3774","56541"
"3783","39257"
"3805","40861"
"3807","40861"
"3824","61191"
"3856","47673"
"3858","47673"
"3873","74470"
"3874","74470"
"3876","44781"
"3886","61503"
"3911","53088"
"3913","57327"
"3940","54069"
"3956","40273"
"3968","41500"
"3970","50555"
"3997","57097"
"4003","56993"
"4013","70545"
"4019","47644"
"4022","39562"
"4025","39562"
"4026","52042"
"4040","59350"
"4078","73351"
"4079","73351"
